Hourly Obs
Station Location: ADAMS FIELD AIRPORT (13963)
Lat: 34.727
Lon: -92.238
Elev: 258 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
13963,20161226,1553,12,FEW026 BKN039 OVC055, ,10.00, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, , 87, ,10, ,190, , , ,29.83, , , , , ,30.11, ,AA, ,  T, ,30.11, 
13963,20161226,1653,12,FEW021 SCT041 OVC048, ,10.00, , , ,69, ,20.6, ,69, ,20.5, ,69, ,20.6, ,100, ,11, ,180, , , ,29.83, , , , , ,30.11, ,AA, ,  T, ,30.11, 
13963,20161226,1753,12,FEW032 BKN045 OVC070, ,10.00, ,-RA, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,13, ,210, ,23, ,29.85, , , , , ,30.13, ,AA, ,0.04, ,30.13, 
13963,20161226,1853,12,FEW028 BKN046 BKN120, ,10.00, , , ,68, ,20.0, ,68, ,20.0, ,68, ,20.0, ,100, , 6, ,240, , , ,29.88, , , , , ,30.16, ,AA, ,  T, ,30.16, 
13963,20161226,1944,12,SCT011 BKN014 OVC033, ,10.00, , , ,65, ,18.3, ,64, ,17.6, ,63, ,17.2, , 93, , 9, ,340, , , ,29.89, , , , , ,M, ,SP, , , ,30.17, 
13963,20161226,1953,12,SCT011 BKN014 OVC026, ,10.00, , , ,64, ,17.8, ,63, ,17.1, ,62, ,16.7, , 93, , 8, ,320, , , ,29.89, , , , , ,30.17, ,AA, ,  T, ,30.17, 
13963,20161226,2053,12,BKN013 OVC021, ,10.00, , , ,61, ,16.1, ,61, ,16.1, ,61, ,16.1, ,100, , 0, ,000, , , ,29.89, , , , , ,30.18, ,AA, ,0.06, ,30.17, 
13963,20161226,2153,12,FEW013 BKN021 OVC065, ,10.00, , , ,61, ,16.1, ,60, ,15.7, ,60, ,15.6, , 97, , 0, ,000, , , ,29.91, , , , , ,30.19, ,AA, , , ,30.19, 
13963,20161226,2253,12,OVC012, ,10.00, , , ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, , 90, , 5, ,320, , , ,29.92, , , , , ,30.20, ,AA, , , ,30.20, 
13963,20161226,2327,12,SCT014 OVC021, ,10.00, , , ,60, ,15.6, ,55, ,12.5, ,50, ,10.0, , 70, ,11, ,320, , , ,29.93, , , , , ,M, ,SP, , , ,30.21, 
13963,20161226,2353,12,OVC021, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, , 7, ,300, , , ,29.93, , , , , ,30.22, ,AA, , , ,30.21, 
13963,20161227,0053,12,OVC029, ,10.00, , , ,57, ,13.9, ,52, ,11.2, ,48, ,8.9, , 72, , 9, ,360, , , ,29.95, , , , , ,30.23, ,AA, , , ,30.23, 
13963,20161227,0112,12,OVC030, ,10.00, , , ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, , 69, ,14, ,340, , , ,29.96, , , , , ,M, ,SP, , , ,30.24, 
13963,20161227,0153,12,OVC032, ,10.00, , , ,53, ,11.7, ,46, ,7.9, ,39, ,3.9, , 59, ,14, ,350, ,25, ,29.98, , , , , ,30.26, ,AA, , , ,30.26, 
13963,20161227,0253,12,OVC034, ,10.00, , , ,51, ,10.6, ,44, ,6.7, ,36, ,2.2, , 57, , 9, ,360, , , ,30.01, , , , , ,30.29, ,AA, , , ,30.29, 
13963,20161227,0353,12,BKN035 OVC070, ,10.00, , , ,50, ,10.0, ,43, ,6.0, ,34, ,1.1, , 54, , 9, ,360, , , ,30.02, , , , , ,30.30, ,AA, , , ,30.30, 
13963,20161227,0453,12,SCT042 SCT070, ,10.00, , , ,48, ,8.9, ,42, ,5.4, ,34, ,1.1, , 59, , 7, ,010, , , ,30.02, , , , , ,30.30, ,AA, , , ,30.30, 
13963,20161227,0553,12,BKN070, ,10.00, , , ,46, ,7.8, ,41, ,5.1, ,35, ,1.7, , 66, , 5, ,040, , , ,30.04, , , , , ,30.32, ,AA, , , ,30.32, 
13963,20161227,0653,12,SCT075 BKN100, ,10.00, , , ,46, ,7.8, ,40, ,4.6, ,33, ,0.6, , 61, , 9, ,040, , , ,30.05, , , , , ,30.33, ,AA, , , ,30.33, 
13963,20161227,0753,12,FEW070 SCT100 SCT250, ,10.00, , , ,45, ,7.2, ,40, ,4.1, ,32, ,0.0, , 60, ,10, ,040, , , ,30.06, , , , , ,30.35, ,AA, , , ,30.34, 
13963,20161227,0853,12,FEW080 SCT250, ,10.00, , , ,46, ,7.8, ,39, ,3.8, ,29, ,-1.7, , 52, ,10, ,030, , , ,30.07, , , , , ,30.36, ,AA, , , ,30.35, 
13963,20161227,0953,12,FEW080 SCT250, ,10.00, , , ,49, ,9.4, ,40, ,4.6, ,28, ,-2.2, , 44, , 8, ,010, , , ,30.10, , , , , ,30.39, ,AA, , , ,30.38, 
13963,20161227,1053,12,FEW085 SCT250, ,10.00, , , ,50, ,10.0, ,40, ,4.5, ,26, ,-3.3, , 39, ,11, ,020, , , ,30.09, , , , , ,30.38, ,AA, , , ,30.37, 
13963,20161227,1153,12,FEW250, ,10.00, , , ,53, ,11.7, ,42, ,5.4, ,26, ,-3.3, , 35, , 6, ,060, , , ,30.05, , , , , ,30.33, ,AA, , , ,30.33, 
13963,20161227,1253,12,FEW250, ,10.00, , , ,54, ,12.2, ,43, ,5.8, ,27, ,-2.8, , 35, , 6, ,020, , , ,30.01, , , , , ,30.30, ,AA, , , ,30.29, 
13963,20161227,1353,12,FEW250, ,10.00, , , ,55, ,12.8, ,43, ,6.1, ,27, ,-2.8, , 34, , 6, ,VR , , , ,29.98, , , , , ,30.27, ,AA, , , ,30.26, 
13963,20161227,1453,12,FEW250, ,10.00, , , ,56, ,13.3, ,44, ,6.6, ,28, ,-2.2, , 34, , 6, ,060, , , ,29.98, , , , , ,30.27, ,AA, , , ,30.26, 
13963,20161227,1553,12,FEW250, ,10.00, , , ,55, ,12.8, ,44, ,6.5, ,29, ,-1.7, , 37, , 7, ,080, , , ,29.97, , , , , ,30.26, ,AA, , , ,30.25, 
13963,20161227,1653,12,FEW250, ,10.00, , , ,49, ,9.4, ,42, ,5.3, ,32, ,0.0, , 52, , 9, ,110, , , ,29.97, , , , , ,30.25, ,AA, , , ,30.25, 
13963,20161227,1753,12,SCT250, ,10.00, , , ,46, ,7.8, ,41, ,4.8, ,34, ,1.1, , 63, , 5, ,110, , , ,29.97, , , , , ,30.26, ,AA, , , ,30.25, 
13963,20161227,1853,12,SCT250, ,10.00, , , ,44, ,6.7, ,40, ,4.2, ,34, ,1.1, , 68, , 3, ,120, , , ,29.98, , , , , ,30.27, ,AA, , , ,30.26, 
13963,20161227,1953,12,SCT250, ,10.00, , , ,43, ,6.1, ,39, ,3.9, ,34, ,1.1, , 71, , 0, ,000, , , ,29.97, , , , , ,30.26, ,AA, , , ,30.25, 
13963,20161227,2053,12,BKN250, ,10.00, , , ,43, ,6.1, ,40, ,4.4, ,36, ,2.2, , 76, , 0, ,000, , , ,29.96, , , , , ,30.25, ,AA, , , ,30.24, 
13963,20161227,2153,12,BKN250, ,10.00, , , ,41, ,5.0, ,39, ,3.8, ,36, ,2.2, , 82, , 6, ,070, , , ,29.95, , , , , ,30.24, ,AA, , , ,30.23, 
13963,20161227,2253,12,BKN250, ,10.00, , , ,42, ,5.6, ,40, ,4.3, ,37, ,2.8, , 83, , 0, ,000, , , ,29.95, , , , , ,30.24, ,AA, , , ,30.23, 
13963,20161227,2353,12,BKN250, ,10.00, , , ,40, ,4.4, ,39, ,3.7, ,37, ,2.8, , 89, , 0, ,000, , , ,29.95, , , , , ,30.24, ,AA, , , ,30.23, 
13963,20161228,0053,12,BKN250, ,10.00, , , ,39, ,3.9, ,38, ,3.4, ,37, ,2.8, , 93, , 0, ,000, , , ,29.93, , , , , ,30.22, ,AA, , , ,30.21, 
13963,20161228,0153,12,CLR, ,10.00, , , ,37, ,2.8, ,37, ,2.7, ,37, ,2.8, ,100, , 0, ,000, , , ,29.91, , , , , ,30.19, ,AA, , , ,30.19, 
13963,20161228,0253,12,FEW050 BKN250, ,10.00, , , ,37, ,2.8, ,37, ,2.7, ,37, ,2.8, ,100, , 0, ,000, , , ,29.89, , , , , ,30.18, ,AA, , , ,30.17, 
13963,20161228,0353,12,SCT065 BKN250, ,10.00, , , ,38, ,3.3, ,38, ,3.0, ,37, ,2.8, , 96, , 0, ,000, , , ,29.87, , , , , ,30.16, ,AA, , , ,30.15, 
13963,20161228,0453,12,SCT070 OVC200, ,10.00, , , ,38, ,3.3, ,38, ,3.3, ,38, ,3.3, ,100, , 0, ,000, , , ,29.86, , , , , ,30.15, ,AA, , , ,30.14, 
13963,20161228,0553,12,BKN050, ,10.00, , , ,40, ,4.4, ,40, ,4.4, ,40, ,4.4, ,100, , 0, ,000, , , ,29.85, , , , , ,30.14, ,AA, , , ,30.13, 
13963,20161228,0653,12,SCT036 BKN048, ,10.00, , , ,41, ,5.0, ,41, ,4.7, ,40, ,4.4, , 96, , 5, ,050, , , ,29.84, , , , , ,30.13, ,AA, , , ,30.12, 
13963,20161228,0753,12,BKN035 OVC050, ,10.00, , , ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 3, ,070, , , ,29.85, , , , , ,30.14, ,AA, , , ,30.13, 
13963,20161228,0853,12,OVC012, ,10.00, , , ,42, ,5.6, ,42, ,5.3, ,41, ,5.0, , 96, , 3, ,060, , , ,29.84, , , , , ,30.13, ,AA, , , ,30.12, 
13963,20161228,0942,12,OVC009, , 2.50, ,-DZ BR, ,44, ,6.7, ,44, ,6.4, ,43, ,6.1, , 96, , 5, ,130, , , ,29.83, , , , , ,M, ,SP, , , ,30.11, 
13963,20161228,0953,12,OVC009, , 2.50, ,-RA BR, ,44, ,6.7, ,44, ,6.6, ,44, ,6.7, ,100, , 5, ,140, , , ,29.82, , , , , ,30.11, ,AA, ,  T, ,30.10, 
13963,20161228,1002,12,OVC008, , 5.00, ,BR, ,44, ,6.7, ,44, ,6.6, ,44, ,6.7, ,100, , 5, ,160, , , ,29.82, , , , , ,M, ,SP, , , ,30.10, 
13963,20161228,1053,12,OVC007, , 7.00, , , ,46, ,7.8, ,46, ,7.7, ,46, ,7.8, ,100, , 7, ,160, , , ,29.79, , , , , ,30.08, ,AA, , , ,30.07, 
13963,20161228,1153,12,OVC005, , 5.00, ,BR, ,48, ,8.9, ,48, ,8.8, ,48, ,8.9, ,100, , 6, ,180, , , ,29.75, , , , , ,30.04, ,AA, , , ,30.03, 
13963,20161228,1224,12,OVC005, , 2.50, ,BR, ,49, ,9.4, ,49, ,9.4, ,49, ,9.4, ,100, , 3, ,190, , , ,29.73, , , , , ,M, ,SP, , , ,30.01, 
13963,20161228,1253,12,OVC005, , 2.50, ,-RA BR, ,49, ,9.4, ,49, ,9.4, ,49, ,9.4, ,100, , 6, ,200, , , ,29.71, , , , , ,30.00, ,AA, ,0.01, ,29.99, 
13963,20161228,1351,12,OVC004, , 3.00, ,BR, ,52, ,11.0, ,52, ,11.1, ,52, ,11.0, ,100, , 9, ,200, , , ,29.66, , , , , ,M, ,SP, , , ,29.94, 
13963,20161228,1353,12,OVC004, , 3.00, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, , 9, ,200, , , ,29.66, , , , , ,29.95, ,AA, ,  T, ,29.94, 
13963,20161228,1416,12,OVC004, , 2.50, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 9, ,210, , , ,29.65, , , , , ,M, ,SP, , , ,29.93, 
13963,20161228,1430,12,OVC003, , 1.50, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 7, ,200, , , ,29.65, , , , , ,M, ,SP, , , ,29.93, 
13963,20161228,1453,12,CLR, , 0.75, , , ,52, ,11.1, ,M, ,M, ,52, ,11.1, ,M, , 5, ,260, , , ,M, , , , , ,29.94, ,AA, , , ,29.93, 
13963,20161228,1506,12,CLR, , 0.25, , , ,52, ,11.1, ,M, ,M, ,52, ,11.1, ,M, , 5, ,260, , , ,M, , , , , ,M, ,SP, , , ,29.93, 
13963,20161228,1553,12,CLR002, , 0.25, , , ,51, ,10.6, ,M, ,M, ,51, ,10.6, ,M, , 5, ,220, , , ,M, , , , , ,29.94, ,AA, ,  T, ,29.93, 
13963,20161228,1625,12,CLR, , 0.75, , , ,52, ,11.1, ,M, ,M, ,52, ,11.1, ,M, , 5, ,270, , , ,M, , , , , ,M, ,SP, , , ,29.94, 
13963,20161228,1640,12,CLR, , 0.50, , , ,52, ,11.1, ,M, ,M, ,52, ,11.1, ,M, , 8, ,300, , , ,M, , , , , ,M, ,SP, , , ,29.94, 
13963,20161228,1653,12,OVC002, , 1.25, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, , 7, ,290, , , ,29.67, , , , , ,29.96, ,AA, ,  T, ,29.95, 
13963,20161228,1732,12,BKN003 OVC007, , 1.25, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, , 0, ,000, , , ,29.65, , , , , ,M, ,SP, , , ,29.93, 
13963,20161228,1753,12,BKN003 OVC007, , 1.25, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 3, ,290, , , ,29.67, , , , , ,29.96, ,AA, , , ,29.95, 
13963,20161228,1853,12,OVC003, , 1.50, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 3, ,250, , , ,29.68, , , , , ,29.97, ,AA, ,  T, ,29.96, 
13963,20161228,1914,12,OVC004, , 2.50, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 5, ,330, , , ,29.69, , , , , ,M, ,SP, , , ,29.97, 
13963,20161228,1924,12,OVC004, , 2.50, ,-RA BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 6, ,320, , , ,29.70, , , , , ,M, ,SP, , , ,29.98, 
13963,20161228,1953,12,BKN004 OVC007, , 2.50, ,BR, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, , 7, ,310, , , ,29.71, , , , , ,29.99, ,AA, ,0.03, ,29.99, 
13963,20161228,2007,12,OVC005, , 3.00, ,BR, ,53, ,11.7, ,53, ,11.6, ,53, ,11.7, ,100, , 5, ,300, , , ,29.72, , , , , ,M, ,SP, , , ,30.00, 
13963,20161228,2053,12,OVC003, , 3.00, ,-DZ BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 7, ,310, , , ,29.72, , , , , ,30.01, ,AA, ,  T, ,30.00, 
13963,20161228,2107,12,OVC003, , 2.00, ,-DZ BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 7, ,310, , , ,29.73, , , , , ,M, ,SP, , , ,30.01, 
13963,20161228,2114,12,OVC003, , 1.00, ,-DZ BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, , 7, ,330, , , ,29.73, , , , , ,M, ,SP, , , ,30.01, 
13963,20161228,2131,12,OVC003, , 2.50, ,-DZ BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,13, ,330, , , ,29.73, , , , , ,M, ,SP, , , ,30.01, 
13963,20161228,2153,12,BKN003 OVC007, , 3.00, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,11, ,320, , , ,29.73, , , , , ,30.02, ,AA, ,  T, ,30.01, 
13963,20161228,2210,12,SCT003 SCT007, , 3.00, ,BR, ,52, ,11.1, ,52, ,11.1, ,52, ,11.1, ,100, ,15, ,320, , , ,29.74, , , , , ,M, ,SP, , , ,30.02, 
13963,20161228,2253,12,FEW005 SCT250, , 6.00, ,BR, ,51, ,10.6, ,51, ,10.5, ,51, ,10.6, ,100, ,13, ,320, , , ,29.78, , , , , ,30.06, ,AA, , , ,30.06, 
13963,20161228,2351,12,FEW005 SCT250, ,10.00, , , ,50, ,10.0, ,48, ,8.8, ,46, ,8.0, , 86, ,15, ,330, , , ,29.78, , , , , ,M, ,SP, , , ,30.06, 
13963,20161228,2353,12,FEW005 SCT250, ,10.00, , , ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, ,16, ,330, , , ,29.78, , , , , ,30.06, ,AA, , , ,30.06, 
13963,20161229,0053,12,SCT250, ,10.00, , , ,48, ,8.9, ,47, ,8.0, ,45, ,7.2, , 89, ,13, ,340, , , ,29.80, , , , , ,30.09, ,AA, , , ,30.08, 
13963,20161229,0153,12,OVC250, ,10.00, , , ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, , 80, ,13, ,350, , , ,29.86, , , , , ,30.15, ,AA, , , ,30.14, 
13963,20161229,0253,12,BKN250, ,10.00, , , ,46, ,7.8, ,43, ,6.0, ,39, ,3.9, , 77, , 7, ,320, , , ,29.90, , , , , ,30.18, ,AA, , , ,30.18, 
13963,20161229,0353,12,SCT250, ,10.00, , , ,45, ,7.2, ,41, ,5.2, ,37, ,2.8, , 74, , 5, ,310, , , ,29.94, , , , , ,30.22, ,AA, , , ,30.22, 
13963,20161229,0453,12,BKN250, ,10.00, , , ,43, ,6.1, ,40, ,4.4, ,36, ,2.2, , 76, ,10, ,330, , , ,29.95, , , , , ,30.23, ,AA, , , ,30.23, 
13963,20161229,0553,12,BKN250, ,10.00, , , ,44, ,6.7, ,40, ,4.2, ,34, ,1.1, , 68, , 7, ,310, , , ,29.98, , , , , ,30.26, ,AA, , , ,30.26, 
13963,20161229,0653,12,BKN250, ,10.00, , , ,43, ,6.1, ,39, ,3.7, ,33, ,0.6, , 68, , 6, ,290, , , ,30.03, , , , , ,30.31, ,AA, , , ,30.31, 
13963,20161229,0753,12,BKN250, ,10.00, , , ,44, ,6.7, ,39, ,3.8, ,32, ,0.0, , 63, ,11, ,350, , , ,30.07, , , , , ,30.35, ,AA, , , ,30.35, 
13963,20161229,0853,12,BKN250, ,10.00, , , ,46, ,7.8, ,39, ,3.8, ,29, ,-1.7, , 52, ,13, ,330, , , ,30.10, , , , , ,30.39, ,AA, , , ,30.38, 
13963,20161229,0953,12,SCT250, ,10.00, , , ,48, ,8.9, ,39, ,4.1, ,27, ,-2.8, , 44, ,17, ,310, , , ,30.13, , , , , ,30.42, ,AA, , , ,30.41, 
13963,20161229,1053,12,SCT250, ,10.00, , , ,51, ,10.6, ,40, ,4.5, ,24, ,-4.4, , 35, ,11, ,330, , , ,30.13, , , , , ,30.42, ,AA, , , ,30.41, 
13963,20161229,1153,12,SCT250, ,10.00, , , ,53, ,11.7, ,40, ,4.5, ,20, ,-6.7, , 27, ,18, ,350, ,29, ,30.12, , , , , ,30.41, ,AA, , , ,30.40, 
13963,20161229,1253,12,SCT250, ,10.00, , , ,54, ,12.2, ,40, ,4.5, ,18, ,-7.8, , 24, ,18, ,320, ,26, ,30.09, , , , , ,30.38, ,AA, , , ,30.37, 
13963,20161229,1353,12,SCT250, ,10.00, , , ,56, ,13.3, ,40, ,4.6, ,14, ,-10.0, , 19, ,23, ,340, ,30, ,30.09, , , , , ,30.37, ,AA, , , ,30.37, 
13963,20161229,1453,12,SCT250, ,10.00, , , ,55, ,12.8, ,40, ,4.2, ,13, ,-10.6, , 19, ,14, ,310, , , ,30.07, , , , , ,30.36, ,AA, , , ,30.35, 
13963,20161229,1553,12,SCT250, ,10.00, , , ,54, ,12.2, ,39, ,3.8, ,12, ,-11.1, , 19, ,15, ,300, , , ,30.08, , , , , ,30.36, ,AA, , , ,30.36, 
13963,20161229,1653,12,FEW250, ,10.00, , , ,51, ,10.6, ,37, ,2.8, ,12, ,-11.1, , 21, , 9, ,320, , , ,30.08, , , , , ,30.37, ,AA, , , ,30.36, 
13963,20161229,1753,12,FEW250, ,10.00, , , ,47, ,8.3, ,36, ,2.1, ,16, ,-8.9, , 29, , 7, ,280, , , ,30.10, , , , , ,30.38, ,AA, , , ,30.38, 
13963,20161229,1853,12,CLR, ,10.00, , , ,44, ,6.7, ,35, ,1.4, ,18, ,-7.8, , 35, , 7, ,270, , , ,30.11, , , , , ,30.40, ,AA, , , ,30.39, 
13963,20161229,1953,12,CLR, ,10.00, , , ,42, ,5.6, ,34, ,0.9, ,19, ,-7.2, , 40, , 7, ,250, , , ,30.11, , , , , ,30.40, ,AA, , , ,30.39, 
13963,20161229,2053,12,CLR, ,10.00, , , ,41, ,5.0, ,33, ,0.6, ,19, ,-7.2, , 41, , 6, ,300, , , ,30.13, , , , , ,30.42, ,AA, , , ,30.41, 
13963,20161229,2153,12,FEW250, ,10.00, , , ,43, ,6.1, ,34, ,1.2, ,19, ,-7.2, , 38, , 9, ,300, , , ,30.15, , , , , ,30.44, ,AA, , , ,30.43, 
13963,20161229,2253,12,FEW250, ,10.00, , , ,41, ,5.0, ,34, ,0.9, ,21, ,-6.1, , 45, , 9, ,300, , , ,30.15, , , , , ,30.44, ,AA, , , ,30.43, 
13963,20161229,2353,12,FEW250, ,10.00, , , ,40, ,4.4, ,32, ,0.0, ,17, ,-8.3, , 39, , 6, ,280, , , ,30.16, , , , , ,30.45, ,AA, , , ,30.44, 
13963,20161230,0053,12,FEW250, ,10.00, , , ,38, ,3.3, ,31, ,-0.6, ,17, ,-8.3, , 43, , 7, ,270, , , ,30.16, , , , , ,30.45, ,AA, , , ,30.44, 
13963,20161230,0153,12,CLR, ,10.00, , , ,33, ,0.6, ,29, ,-1.7, ,21, ,-6.1, , 61, , 6, ,240, , , ,30.15, , , , , ,30.44, ,AA, , , ,30.43, 
13963,20161230,0253,12,CLR, ,10.00, , , ,31, ,-0.6, ,28, ,-2.4, ,21, ,-6.1, , 66, , 7, ,250, , , ,30.15, , , , , ,30.44, ,AA, , , ,30.43, 
13963,20161230,0353,12,CLR, ,10.00, , , ,31, ,-0.6, ,28, ,-2.4, ,21, ,-6.1, , 66, , 7, ,250, , , ,30.14, , , , , ,30.43, ,AA, , , ,30.42, 
13963,20161230,0453,12,CLR, ,10.00, , , ,30, ,-1.1, ,27, ,-2.7, ,21, ,-6.1, , 69, , 6, ,250, , , ,30.11, , , , , ,30.40, ,AA, , , ,30.39, 
13963,20161230,0553,12,CLR, ,10.00, , , ,29, ,-1.7, ,27, ,-2.8, ,23, ,-5.0, , 78, , 8, ,250, , , ,30.12, , , , , ,30.41, ,AA, , , ,30.40, 
13963,20161230,0653,12,CLR, ,10.00, , , ,29, ,-1.7, ,27, ,-2.9, ,22, ,-5.6, , 75, , 8, ,250, , , ,30.13, , , , , ,30.42, ,AA, , , ,30.41, 
13963,20161230,0753,12,FEW250, ,10.00, , , ,31, ,-0.6, ,28, ,-2.2, ,22, ,-5.6, , 69, , 8, ,250, , , ,30.12, , , , , ,30.41, ,AA, , , ,30.40, 
13963,20161230,0853,12,FEW250, ,10.00, , , ,37, ,2.8, ,32, ,-0.2, ,22, ,-5.6, , 55, , 6, ,240, , , ,30.13, , , , , ,30.42, ,AA, , , ,30.41, 
13963,20161230,0953,12,FEW250, ,10.00, , , ,44, ,6.7, ,35, ,1.9, ,21, ,-6.1, , 40, , 3, ,260, , , ,30.14, , , , , ,30.43, ,AA, , , ,30.42, 
13963,20161230,1053,12,FEW250, ,10.00, , , ,50, ,10.0, ,38, ,3.3, ,18, ,-7.8, , 28, , 0, ,000, , , ,30.11, , , , , ,30.40, ,AA, , , ,30.39, 
13963,20161230,1153,12,FEW250, ,10.00, , , ,54, ,12.2, ,38, ,3.1, ,5, ,-15.0, , 14, , 8, ,210, , , ,30.07, , , , , ,30.35, ,AA, , , ,30.35, 
13963,20161230,1253,12,FEW250, ,10.00, , , ,54, ,12.2, ,38, ,3.3, ,8, ,-13.3, , 16, , 9, ,200, , , ,30.01, , , , , ,30.30, ,AA, , , ,30.29, 
13963,20161230,1353,12,FEW250, ,10.00, , , ,56, ,13.3, ,40, ,4.1, ,10, ,-12.2, , 16, ,13, ,210, , , ,29.97, , , , , ,30.26, ,AA, , , ,30.25, 
13963,20161230,1453,12,FEW250, ,10.00, , , ,56, ,13.3, ,40, ,4.2, ,11, ,-11.7, , 17, ,11, ,180, , , ,29.93, , , , , ,30.22, ,AA, , , ,30.21, 
13963,20161230,1553,12,FEW250, ,10.00, , , ,55, ,12.8, ,39, ,4.0, ,12, ,-11.1, , 18, ,13, ,190, , , ,29.91, , , , , ,30.20, ,AA, , , ,30.19, 
13963,20161230,1653,12,FEW250, ,10.00, , , ,51, ,10.6, ,38, ,3.0, ,14, ,-10.0, , 23, ,11, ,200, , , ,29.89, , , , , ,30.18, ,AA, , , ,30.17, 
13963,20161230,1753,12,FEW250, ,10.00, , , ,44, ,6.7, ,35, ,1.5, ,19, ,-7.2, , 37, , 9, ,170, , , ,29.87, , , , , ,30.16, ,AA, , , ,30.15, 
13963,20161230,1853,12,SCT250, ,10.00, , , ,45, ,7.2, ,36, ,2.1, ,21, ,-6.1, , 39, , 9, ,180, , , ,29.87, , , , , ,30.16, ,AA, , , ,30.15, 
13963,20161230,1953,12,SCT250, ,10.00, , , ,44, ,6.7, ,36, ,2.0, ,22, ,-5.6, , 42, ,10, ,180, , , ,29.84, , , , , ,30.14, ,AA, , , ,30.12, 
13963,20161230,2053,12,BKN250, ,10.00, , , ,43, ,6.1, ,35, ,1.7, ,22, ,-5.6, , 43, , 9, ,180, , , ,29.82, , , , , ,30.11, ,AA, , , ,30.10, 
13963,20161230,2153,12,SCT100 OVC250, ,10.00, , , ,45, ,7.2, ,37, ,2.5, ,23, ,-5.0, , 42, , 9, ,190, , , ,29.80, , , , , ,30.09, ,AA, , , ,30.08, 
13963,20161230,2253,12,BKN090 OVC250, ,10.00, , , ,46, ,7.8, ,37, ,2.8, ,23, ,-5.0, , 40, , 8, ,190, , , ,29.79, , , , , ,30.07, ,AA, , , ,30.07, 
13963,20161230,2353,12,BKN070 OVC100, ,10.00, , , ,47, ,8.3, ,38, ,3.2, ,24, ,-4.4, , 41, ,11, ,190, , , ,29.77, , , , , ,30.05, ,AA, , , ,30.05, 
13963,20161231,0053,12,OVC075, ,10.00, , , ,47, ,8.3, ,39, ,3.8, ,27, ,-2.8, , 46, ,13, ,200, , , ,29.73, , , , , ,30.02, ,AA, ,  T, ,30.01, 
13963,20161231,0153,12,OVC080, ,10.00, , , ,47, ,8.3, ,39, ,3.6, ,26, ,-3.3, , 44, ,11, ,200, , , ,29.74, , , , , ,30.02, ,AA, , , ,30.02, 
13963,20161231,0253,12,OVC080, ,10.00, , , ,44, ,6.7, ,39, ,3.8, ,32, ,0.0, , 63, , 8, ,190, , , ,29.73, , , , , ,30.02, ,AA, ,  T, ,30.01, 
13963,20161231,0353,12,SCT043 OVC075, ,10.00, , , ,45, ,7.2, ,38, ,3.5, ,29, ,-1.7, , 54, , 7, ,180, , , ,29.71, , , , , ,30.00, ,AA, , , ,29.99, 
13963,20161231,0453,12,OVC060, ,10.00, , , ,46, ,7.8, ,39, ,3.6, ,28, ,-2.2, , 50, , 7, ,200, , , ,29.68, , , , , ,29.96, ,AA, , , ,29.96, 
